"INV_ID","PRINT_DATE","WEB_LOG","INVENTORY_NO"
42667,,,42667
42668,,,42668
42669,,,42669
42670,,,42670
42671,,,42671
42672,,,42672
42673,,,42673
42674,,,42674
42675,,,42675
42676,,,42676
42677,,,42677
42678,,,42678
42679,,,42679
42680,,,42680
42681,,,42681
42682,,,42682
42683,,,42683
42684,,,42684
42685,,,42685
42686,,,42686
42687,,,42687
42688,,,42688
42689,,,42689
42690,,,42690
42691,,,42691
42692,,,42692
42693,,,42693
42694,,,42694
42695,,,42695
42696,,,42696
42697,,,42697
42698,,,42698
42699,,,42699
42700,,,42700
42701,,,42701
42702,,,42702
42703,,,42703
42704,,,42704
42705,,,42705
42706,,,42706
42707,,,42707
42708,,,42708
42709,,,42709
42710,,,42710
42711,,,42711
42712,,,42712
42713,,,42713
42714,,,42714
42715,,,42715
42716,,,42716
42717,,,42717
42718,,,42718
74878,,,74878
74879,,,74879
74880,,,74880
74881,,,74881
74882,,,74882
74883,,,74883
74884,,,74884
74885,,,74885
74886,,,74886
74887,,,74887
74888,,,74888
74889,,,74889
74890,,,74890
74891,,,74891
74892,,,74892
74893,,,74893
74894,,,74894
74895,,,74895
74896,,,74896
74897,,,74897
74898,,,74898
74899,,,74899
74900,,,74900
74901,,,74901
74902,,,74902
74903,,,74903
74904,,,74904
74905,,,74905
74906,,,74906
74907,,,74907
74908,,,74908
74909,,,74909
74910,,,74910
74911,,,74911
74912,,,74912
74913,,,74913
74914,,,74914
74915,,,74915
74916,,,74916
74917,,,74917
74918,,,74918
74919,,,74919
74920,,,74920
74921,,,74921
74922,,,74922
74923,,,74923
74924,,,74924
74925,,,74925
74926,,,74926
74927,,,74927
74928,,,74928
74929,,,74929
74930,,,74930
74931,,,74931
74932,,,74932
74933,,,74933
74934,,,74934
74935,,,74935
74936,,,74936
74937,,,74937
74938,,,74938
74939,,,74939
74940,,,74940
74941,,,74941
74942,,,74942
74943,,,74943
74944,,,74944
74945,,,74945
74946,,,74946
74947,,,74947
74948,,,74948
74949,,,74949
74950,,,74950
74951,,,74951
74952,,,74952
74953,,,74953
74954,,,74954
74955,,,74955
74956,,,74956
74957,,,74957
74958,,,74958
74959,,,74959
74960,,,74960
74961,,,74961
74962,,,74962
74963,,,74963
74964,,,74964
74965,,,74965
74966,,,74966
74967,,,74967
74968,,,74968
74969,,,74969
74970,,,74970
74971,,,74971
74972,,,74972
74973,,,74973
74974,,,74974
74975,,,74975
74976,,,74976
74977,,,74977
74978,,,74978
74979,,,74979
74980,,,74980
74981,,,74981
74982,,,74982
74983,,,74983
74984,,,74984
74985,,,74985
74986,,,74986
74987,,,74987
74988,,,74988
74989,,,74989
44122,,,44122
44123,,,44123
44124,,,44124
44125,,,44125
44126,,,44126
44127,,,44127
44128,,,44128
44129,,,44129
44130,,,44130
44131,,,44131
44132,,,44132
44133,,,44133
44134,,,44134
44135,,,44135
44136,,,44136
44137,,,44137
44138,,,44138
44139,,,44139
44140,,,44140
44141,,,44141
44142,,,44142
44143,,,44143
44144,,,44144
44145,,,44145
44146,,,44146
44147,,,44147
44148,,,44148
44149,,,44149
44150,,,44150
44151,,,44151
44152,,,44152
44153,,,44153
44154,,,44154
44155,,,44155
44156,,,44156
44157,,,44157
44158,,,44158
44159,,,44159
44160,,,44160
44161,,,44161
44162,,,44162
44163,,,44163
44164,,,44164
44165,,,44165
44166,,,44166
44167,,,44167
44168,,,44168
44169,,,44169
44170,,,44170
44171,,,44171
44172,,,44172
44173,,,44173
44174,,,44174
44175,,,44175
44176,,,44176
44177,,,44177
44178,,,44178
44179,,,44179
44180,,,44180
44181,,,44181
44182,,,44182
44183,,,44183
44184,,,44184
44185,,,44185
44186,,,44186
44187,,,44187
44188,,,44188
44189,,,44189
44190,,,44190
44191,,,44191
44192,,,44192
44193,,,44193
44194,,,44194
44195,,,44195
44196,,,44196
44197,,,44197
44198,,,44198
44199,,,44199
44200,,,44200
44201,,,44201
44202,,,44202
44203,,,44203
44204,,,44204
35219,,,35219
35220,,,35220
35221,,,35221
35222,,,35222
35223,,,35223
35224,,,35224
35225,,,35225
35226,,,35226
35227,,,35227
35228,,,35228
35229,,,35229
35230,,,35230
35231,,,35231
35232,,,35232
35233,,,35233
35234,,,35234
35235,,,35235
35236,,,35236
35237,,,35237
35238,,,35238
35239,,,35239
35240,,,35240
35241,,,35241
35242,,,35242
35243,,,35243
35244,,,35244
35245,,,35245
35246,,,35246
35247,,,35247
35248,,,35248
35249,,,35249
35250,,,35250
35251,,,35251
35252,,,35252
35253,,,35253
35254,,,35254
35255,,,35255
35256,,,35256
35257,,,35257
35258,,,35258
35259,,,35259
35260,,,35260
35261,,,35261
35262,,,35262
35263,,,35263
35264,,,35264
35265,,,35265
35266,,,35266
35267,,,35267
35268,,,35268
35269,,,35269
35270,,,35270
35271,,,35271
35272,,,35272
35273,,,35273
35274,,,35274
35275,,,35275
35276,,,35276
35277,,,35277
35278,,,35278
35279,,,35279
35280,,,35280
35281,,,35281
35282,,,35282
35283,,,35283
35284,,,35284
35285,,,35285
35286,,,35286
35287,,,35287
35288,,,35288
35289,,,35289
35290,,,35290
35291,,,35291
35292,,,35292
35293,,,35293
35294,,,35294
35295,,,35295
35296,,,35296
35297,,,35297
35298,,,35298
35299,,,35299
35300,,,35300
35301,,,35301
35302,,,35302
35303,,,35303
35304,,,35304
35305,,,35305
35306,,,35306
35307,,,35307
35308,,,35308
35309,,,35309
35310,,,35310
35311,,,35311
35312,,,35312
35313,,,35313
35314,,,35314
35315,,,35315
35316,,,35316
35317,,,35317
35318,,,35318
35319,,,35319
35320,,,35320
35321,,,35321
35322,,,35322
35323,,,35323
35324,,,35324
35325,,,35325
35326,,,35326
35327,,,35327
35328,,,35328
35329,,,35329
35330,,,35330
35331,,,35331
35332,,,35332
35333,,,35333
35334,,,35334
35335,,,35335
35336,,,35336
35337,,,35337
35338,,,35338
35339,,,35339
35340,,,35340
35341,,,35341
35342,,,35342
35343,,,35343
35344,,,35344
35345,,,35345
35346,,,35346
35347,,,35347
35348,,,35348
35349,,,35349
35350,,,35350
35351,,,35351
35352,,,35352
35353,,,35353
35354,,,35354
35355,,,35355
35356,,,35356
35357,,,35357
35358,,,35358
35359,,,35359
35360,,,35360
35361,,,35361
35362,,,35362
35363,,,35363
35364,,,35364
35365,,,35365
35366,,,35366
35367,,,35367
35368,,,35368
35369,,,35369
35370,,,35370
35371,,,35371
35372,,,35372
37864,,,37864
37865,,,37865
37866,,,37866
37867,,,37867
37868,,,37868
37869,,,37869
37870,,,37870
37871,,,37871
37872,,,37872
37873,,,37873
37874,,,37874
37875,,,37875
37876,,,37876
37877,,,37877
37878,,,37878
37879,,,37879
37880,,,37880
37881,,,37881
37882,,,37882
37883,,,37883
37884,,,37884
37885,,,37885
37886,,,37886
37887,,,37887
37888,,,37888
37889,,,37889
37890,,,37890
37891,,,37891
37892,,,37892
37893,,,37893
37894,,,37894
37895,,,37895
37896,,,37896
37897,,,37897
37898,,,37898
37899,,,37899
37900,,,37900
37901,,,37901
37902,,,37902
37903,,,37903
37904,,,37904
37905,,,37905
37906,,,37906
37907,,,37907
37908,,,37908
37909,,,37909
37910,,,37910
37911,,,37911
37912,,,37912
37913,,,37913
37914,,,37914
37915,,,37915
37916,,,37916
37917,,,37917
37918,,,37918
37919,,,37919
37920,,,37920
37921,,,37921
37922,,,37922
37923,,,37923
37924,,,37924
37925,,,37925
37926,,,37926
37927,,,37927
37928,,,37928
37929,,,37929
37930,,,37930
37931,,,37931
37932,,,37932
37933,,,37933
37934,,,37934
37935,,,37935
37936,,,37936
37937,,,37937
37938,,,37938
37939,,,37939
37940,,,37940
37941,,,37941
37942,,,37942
37943,,,37943
37944,,,37944
37945,,,37945
37946,,,37946
37947,,,37947
37948,,,37948
37949,,,37949
37950,,,37950
37951,,,37951
37952,,,37952
37953,,,37953
37954,,,37954
37955,,,37955
37956,,,37956
37957,,,37957
37958,,,37958
37959,,,37959
37960,,,37960
37961,,,37961
37962,,,37962
37963,,,37963
37964,,,37964
37965,,,37965
37966,,,37966
37967,,,37967
37968,,,37968
37969,,,37969
37970,,,37970
37971,,,37971
37972,,,37972
37973,,,37973
37974,,,37974
37975,,,37975
37976,,,37976
37977,,,37977
37978,,,37978
37979,,,37979
37980,,,37980
37981,,,37981
37982,,,37982
37983,,,37983
37984,,,37984
72439,,,72439
72440,,,72440
72441,,,72441
72442,,,72442
72443,,,72443
72444,,,72444
72445,,,72445
72446,,,72446
72447,,,72447
72448,,,72448
72449,,,72449
72450,,,72450
72451,,,72451
72452,,,72452
72453,,,72453
72454,,,72454
72455,,,72455
72456,,,72456
72457,,,72457
72458,,,72458
72459,,,72459
72460,,,72460
72461,,,72461
72462,,,72462
72463,,,72463
72464,,,72464
72465,,,72465
72466,,,72466
72467,,,72467
72468,,,72468
72469,,,72469
72470,,,72470
72471,,,72471
72472,,,72472
72473,,,72473
72474,,,72474
72475,,,72475
72476,,,72476
72477,,,72477
72478,,,72478
72479,,,72479
72480,,,72480
72481,,,72481
72482,,,72482
72483,,,72483
72484,,,72484
72485,,,72485
72486,,,72486
72487,,,72487
72488,,,72488
72489,,,72489
72490,,,72490
72491,,,72491
72492,,,72492
72493,,,72493
72494,,,72494
72495,,,72495
72496,,,72496
72497,,,72497
72498,,,72498
72499,,,72499
72500,,,72500
72501,,,72501
72502,,,72502
72503,,,72503
72504,,,72504
72505,,,72505
72506,,,72506
72507,,,72507
72508,,,72508
72509,,,72509
72510,,,72510
72511,,,72511
72512,,,72512
72513,,,72513
72514,,,72514
72515,,,72515
72516,,,72516
72517,,,72517
72518,,,72518
72519,,,72519
72520,,,72520
72521,,,72521
45933,,,45933
45934,,,45934
45935,,,45935
45936,,,45936
45937,,,45937
45938,,,45938
45939,,,45939
45940,,,45940
45941,,,45941
45942,,,45942
45943,,,45943
45944,,,45944
45945,,,45945
45946,,,45946
45947,,,45947
45948,,,45948
45949,,,45949
45950,,,45950
45951,,,45951
45952,,,45952
45953,,,45953
45954,,,45954
45955,,,45955
45956,,,45956
45957,,,45957
45958,,,45958
45959,,,45959
45960,,,45960
45961,,,45961
45962,,,45962
45963,,,45963
45964,,,45964
45965,,,45965
45966,,,45966
45967,,,45967
45968,,,45968
45969,,,45969
45970,,,45970
45971,,,45971
45972,,,45972
45973,,,45973
45974,,,45974
45975,,,45975
45976,,,45976
45977,,,45977
45978,,,45978
45979,,,45979
45980,,,45980
45981,,,45981
45982,,,45982
45983,,,45983
45984,,,45984
45985,,,45985
45986,,,45986
45987,,,45987
45988,,,45988
45989,,,45989
45990,,,45990
45991,,,45991
45992,,,45992
45993,,,45993
45994,,,45994
45995,,,45995
45996,,,45996
45997,,,45997
45998,,,45998
45999,,,45999
46000,,,46000
46001,,,46001
46002,,,46002
46003,,,46003
46004,,,46004
46005,,,46005
46006,,,46006
46007,,,46007
46008,,,46008
46009,,,46009
46010,,,46010
46011,,,46011
46012,,,46012
46013,,,46013
46014,,,46014
46015,,,46015
46016,,,46016
46017,,,46017
46018,,,46018
46019,,,46019
46020,,,46020
46021,,,46021
46022,,,46022
46023,,,46023
46024,,,46024
46025,,,46025
46026,,,46026
46027,,,46027
46028,,,46028
46029,,,46029
46030,,,46030
46031,,,46031
46032,,,46032
46033,,,46033
46034,,,46034
46035,,,46035
46036,,,46036
46037,,,46037
46038,,,46038
46039,,,46039
46040,,,46040
46041,,,46041
46042,,,46042
46043,,,46043
46044,,,46044
46045,,,46045
46046,,,46046
46047,,,46047
46048,,,46048
46049,,,46049
46050,,,46050
46051,,,46051
46052,,,46052
46053,,,46053
46054,,,46054
46055,,,46055
46056,,,46056
46057,,,46057
46058,,,46058
46059,,,46059
46060,,,46060
46061,,,46061
46062,,,46062
46063,,,46063
46064,,,46064
46065,,,46065
46066,,,46066
46067,,,46067
46068,,,46068
46069,,,46069
46070,,,46070
46071,,,46071
46072,,,46072
46073,,,46073
46074,,,46074
46075,,,46075
46076,,,46076
46077,,,46077
46078,,,46078
46079,,,46079
46080,,,46080
34394,,,34394
34395,,,34395
34396,,,34396
34397,,,34397
34398,,,34398
34399,,,34399
34400,,,34400
34401,,,34401
34402,,,34402
34403,,,34403
34404,,,34404
34405,,,34405
34406,,,34406
34407,,,34407
34408,,,34408
34409,,,34409
34410,,,34410
34411,,,34411
34412,,,34412
34413,,,34413
34414,,,34414
34415,,,34415
34416,,,34416
34417,,,34417
34418,,,34418
34419,,,34419
34420,,,34420
34421,,,34421
34422,,,34422
34423,,,34423
34424,,,34424
34425,,,34425
34426,,,34426
34427,,,34427
34428,,,34428
34429,,,34429
34430,,,34430
34431,,,34431
34432,,,34432
34433,,,34433
34434,,,34434
34435,,,34435
34436,,,34436
34437,,,34437
34438,,,34438
34439,,,34439
34440,,,34440
34441,,,34441
34442,,,34442
34443,,,34443
34444,,,34444
34445,,,34445
34446,,,34446
34447,,,34447
34448,,,34448
34449,,,34449
34450,,,34450
34451,,,34451
34452,,,34452
34453,,,34453
34454,,,34454
34455,,,34455
34456,,,34456
34457,,,34457
34458,,,34458
34459,,,34459
34460,,,34460
34461,,,34461
34462,,,34462
34463,,,34463
34464,,,34464
34465,,,34465
34466,,,34466
34467,,,34467
34468,,,34468
34469,,,34469
34470,,,34470
34471,,,34471
34472,,,34472
34473,,,34473
34474,,,34474
34475,,,34475
34476,,,34476
34477,,,34477
34478,,,34478
34479,,,34479
34480,,,34480
34481,,,34481
34482,,,34482
34483,,,34483
34484,,,34484
34485,,,34485
34486,,,34486
34487,,,34487
34488,,,34488
34489,,,34489
34490,,,34490
34491,,,34491
34492,,,34492
34493,,,34493
34494,,,34494
34495,,,34495
34496,,,34496
34497,,,34497
34498,,,34498
34499,,,34499
34500,,,34500
34501,,,34501
34502,,,34502
34503,,,34503
34504,,,34504
34505,,,34505
34506,,,34506
34507,,,34507
34508,,,34508
34509,,,34509
34510,,,34510
39634,,,39634
39635,,,39635
39636,,,39636
39637,,,39637
39638,,,39638
39639,,,39639
39640,,,39640
39641,,,39641
39642,,,39642
39643,,,39643
39644,,,39644
41275,,,41275
41276,,,41276
41277,,,41277
41278,,,41278
41279,,,41279
41280,,,41280
41281,,,41281
41282,,,41282
41283,,,41283
41284,,,41284
41285,,,41285
41286,,,41286
41287,,,41287
41288,,,41288
41289,,,41289
41290,,,41290
41291,,,41291
41292,,,41292
41293,,,41293
41294,,,41294
41295,,,41295
43815,,,43815
43816,,,43816
43817,,,43817
43818,,,43818
43819,,,43819
43820,,,43820
43821,,,43821
43822,,,43822
43823,,,43823
43824,,,43824
43825,,,43825
43826,,,43826
43827,,,43827
43828,,,43828
43829,,,43829
43830,,,43830
43831,,,43831
43832,,,43832
43833,,,43833
43834,,,43834
43835,,,43835
43836,,,43836
43837,,,43837
43838,,,43838
43839,,,43839
43840,,,43840
43841,,,43841
43842,,,43842
43843,,,43843
43844,,,43844
43845,,,43845
43846,,,43846
43847,,,43847
43848,,,43848
43849,,,43849
43850,,,43850
43851,,,43851
43852,,,43852
43853,,,43853
43854,,,43854
43855,,,43855
43856,,,43856
43857,,,43857
43858,,,43858
43859,,,43859
43860,,,43860
43861,,,43861
43862,,,43862
43863,,,43863
43864,,,43864
43865,,,43865
43866,,,43866
43867,,,43867
43868,,,43868
43869,,,43869
43870,,,43870
43871,,,43871
43872,,,43872
43873,,,43873
43874,,,43874
43875,,,43875
43876,,,43876
43877,,,43877
43878,,,43878
43879,,,43879
43880,,,43880
43881,,,43881
43882,,,43882
43883,,,43883
43884,,,43884
43885,,,43885
43886,,,43886
43887,,,43887
43888,,,43888
43889,,,43889
43890,,,43890
43891,,,43891
43892,,,43892
43893,,,43893
43894,,,43894
43895,,,43895
43896,,,43896
43897,,,43897
43898,,,43898
43899,,,43899
43900,,,43900
43901,,,43901
43902,,,43902
43903,,,43903
43904,,,43904
43905,,,43905
43906,,,43906
43907,,,43907
43908,,,43908
43909,,,43909
43910,,,43910
43911,,,43911
43912,,,43912
43913,,,43913
43914,,,43914
43915,,,43915
43916,,,43916
43917,,,43917
43918,,,43918
43919,,,43919
43920,,,43920
43921,,,43921
43922,,,43922
43923,,,43923
43924,,,43924
43925,,,43925
43926,,,43926
43927,,,43927
43928,,,43928
43929,,,43929
43930,,,43930
43931,,,43931
43932,,,43932
43933,,,43933
43934,,,43934
43935,,,43935
43936,,,43936
43937,,,43937
43938,,,43938
43939,,,43939
43940,,,43940
43941,,,43941
43942,,,43942
43943,,,43943
43944,,,43944
43945,,,43945
43946,,,43946
43947,,,43947
43948,,,43948
43949,,,43949
43950,,,43950
43951,,,43951
43952,,,43952
43953,,,43953
43954,,,43954
38400,,,38400
38401,,,38401
38402,,,38402
38403,,,38403
38404,,,38404
38405,,,38405
38406,,,38406
38407,,,38407
38408,,,38408
38409,,,38409
38410,,,38410
38411,,,38411
38412,,,38412
38413,,,38413
38414,,,38414
38415,,,38415
38416,,,38416
38417,,,38417
38418,,,38418
38419,,,38419
38420,,,38420
38421,,,38421
38422,,,38422
38423,,,38423
38424,,,38424
38425,,,38425
38426,,,38426
38427,,,38427
38428,,,38428
38429,,,38429
38430,,,38430
38431,,,38431
38432,,,38432
38433,,,38433
38434,,,38434
38435,,,38435
38436,,,38436
38437,,,38437
38438,,,38438
38439,,,38439
38440,,,38440
38441,,,38441
38442,,,38442
38443,,,38443
38444,,,38444
38445,,,38445
38446,,,38446
38447,,,38447
38448,,,38448
38449,,,38449
38450,,,38450
38451,,,38451
38452,,,38452
38453,,,38453
38454,,,38454
38455,,,38455
38456,,,38456
38457,,,38457
38458,,,38458
38459,,,38459
38460,,,38460
38461,,,38461
38462,,,38462
38463,,,38463
38464,,,38464
38465,,,38465
38466,,,38466
38467,,,38467
38468,,,38468
38469,,,38469
38470,,,38470
38471,,,38471
38472,,,38472
38473,,,38473
38474,,,38474
38475,,,38475
38476,,,38476
38477,,,38477
38478,,,38478
38479,,,38479
38480,,,38480
38481,,,38481
38482,,,38482
38483,,,38483
38484,,,38484
38485,,,38485
38486,,,38486
38487,,,38487
38488,,,38488
38489,,,38489
38490,,,38490
38491,,,38491
38492,,,38492
38493,,,38493
38494,,,38494
38495,,,38495
38496,,,38496
38497,,,38497
38498,,,38498
38499,,,38499
38500,,,38500
38501,,,38501
38502,,,38502
38503,,,38503
38504,,,38504
38505,,,38505
38506,,,38506
38507,,,38507
38508,,,38508
38509,,,38509
38510,,,38510
38511,,,38511
38512,,,38512
38513,,,38513
38514,,,38514
38515,,,38515
38516,,,38516
38517,,,38517
38518,,,38518
38519,,,38519
38520,,,38520
38521,,,38521
38522,,,38522
38523,,,38523
38524,,,38524
38525,,,38525
38526,,,38526
38527,,,38527
58664,,,58664
58665,,,58665
58666,,,58666
58667,,,58667
58668,,,58668
58669,,,58669
58670,,,58670
58671,,,58671
58672,,,58672
58673,,,58673
58674,,,58674
58675,,,58675
58676,,,58676
58677,,,58677
58678,,,58678
58679,,,58679
58680,,,58680
58681,,,58681
58682,,,58682
58683,,,58683
58684,,,58684
58685,,,58685
58686,,,58686
58687,,,58687
58688,,,58688
58689,,,58689
58690,,,58690
58691,,,58691
58692,,,58692
58693,,,58693
58694,,,58694
58695,,,58695
58696,,,58696
58697,,,58697
58698,,,58698
58699,,,58699
58700,,,58700
58701,,,58701
58702,,,58702
58703,,,58703
58704,,,58704
58705,,,58705
58706,,,58706
58707,,,58707
58708,,,58708
58709,,,58709
58710,,,58710
58711,,,58711
58712,,,58712
58713,,,58713
58714,,,58714
58715,,,58715
58716,,,58716
58717,,,58717
58718,,,58718
58719,,,58719
58720,,,58720
58721,,,58721
58722,,,58722
58723,,,58723
58724,,,58724
58725,,,58725
58726,,,58726
58727,,,58727
58728,,,58728
58729,,,58729
58730,,,58730
58731,,,58731
58732,,,58732
58733,,,58733
58734,,,58734
58735,,,58735
58736,,,58736
58737,,,58737
58738,,,58738
58739,,,58739
58740,,,58740
58741,,,58741
58742,,,58742
58743,,,58743
58744,,,58744
58745,,,58745
58746,,,58746
58747,,,58747
58748,,,58748
58749,,,58749
58750,,,58750
58751,,,58751
58752,,,58752
58753,,,58753
58754,,,58754
58755,,,58755
58756,,,58756
58757,,,58757
58758,,,58758
58759,,,58759
58760,,,58760
58761,,,58761
58762,,,58762
58763,,,58763
58764,,,58764
58765,,,58765
58766,,,58766
58767,,,58767
58768,,,58768
58769,,,58769
58770,,,58770
58771,,,58771
58772,,,58772
58773,,,58773
58774,,,58774
58775,,,58775
58776,,,58776
58777,,,58777
58778,,,58778
58779,,,58779
58780,,,58780
58781,,,58781
58782,,,58782
58783,,,58783
58784,,,58784
58785,,,58785
58786,,,58786
58787,,,58787
58788,,,58788
58789,,,58789
58790,,,58790
58791,,,58791
58792,,,58792
58793,,,58793
58794,,,58794
41541,,,41541
41542,,,41542
41543,,,41543
41544,,,41544
41545,,,41545
41546,,,41546
41547,,,41547
41548,,,41548
41549,,,41549
41550,,,41550
41551,,,41551
41552,,,41552
41553,,,41553
41554,,,41554
41555,,,41555
41556,,,41556
41557,,,41557
41558,,,41558
41559,,,41559
41560,,,41560
41561,,,41561
41562,,,41562
41563,,,41563
41564,,,41564
41565,,,41565
41566,,,41566
41567,,,41567
41568,,,41568
41569,,,41569
41570,,,41570
41571,,,41571
41572,,,41572
41573,,,41573
41574,,,41574
41575,,,41575
41576,,,41576
41577,,,41577
41578,,,41578
41579,,,41579
41580,,,41580
41581,,,41581
41582,,,41582
41583,,,41583
41584,,,41584
41585,,,41585
41586,,,41586
41587,,,41587
41588,,,41588
41589,,,41589
41590,,,41590
41591,,,41591
41592,,,41592
41593,,,41593
41594,,,41594
41595,,,41595
41596,,,41596
41597,,,41597
41598,,,41598
41599,,,41599
41600,,,41600
41601,,,41601
41602,,,41602
41603,,,41603
41604,,,41604
41605,,,41605
41606,,,41606
41607,,,41607
41608,,,41608
41609,,,41609
41610,,,41610
41611,,,41611
41612,,,41612
41613,,,41613
41614,11-FEB-21,1,41614
41615,,,41615
41616,,,41616
41617,,,41617
41618,11-FEB-21,1,41618
41619,,,41619
41620,,,41620
41621,,,41621
41622,,,41622
41623,,,41623
43009,,,43009
43010,,,43010
43011,,,43011
43012,,,43012
43013,,,43013
43014,,,43014
43015,,,43015
43016,,,43016
43017,,,43017
43018,,,43018
43019,,,43019
43020,,,43020
43021,,,43021
43022,,,43022
43023,,,43023
43024,,,43024
43025,,,43025
43026,,,43026
43027,,,43027
43028,,,43028
43029,,,43029
43030,,,43030
43031,,,43031
43032,,,43032
43033,,,43033
43034,,,43034
43035,,,43035
43036,,,43036
43037,,,43037
43038,,,43038
43039,,,43039
43040,,,43040
43041,,,43041
43042,,,43042
43043,,,43043
43044,,,43044
43045,,,43045
43046,,,43046
43047,,,43047
43048,,,43048
43049,,,43049
43050,,,43050
43051,,,43051
43052,,,43052
43053,,,43053
43054,,,43054
43055,,,43055
43056,,,43056
43057,,,43057
43058,,,43058
43059,,,43059
43060,,,43060
43061,,,43061
43062,,,43062
43063,,,43063
43064,,,43064
43065,,,43065
43066,,,43066
43067,,,43067
43068,,,43068
43069,,,43069
43070,,,43070
43071,,,43071
43072,,,43072
43073,,,43073
43074,,,43074
43075,,,43075
43076,,,43076
43077,,,43077
43078,,,43078
43079,,,43079
43080,,,43080
43081,,,43081
43082,,,43082
43083,,,43083
43084,,,43084
43085,,,43085
43086,,,43086
43087,,,43087
43088,,,43088
43089,,,43089
43090,,,43090
37597,,,37597
37598,,,37598
